Date,Close/Last,Volume,Open,High,Low
01/03/2020,133.96,N/A,129.4,134.77,132.95
01/02/2020,129.24,N/A,129.71,129.79,126.05
01/01/2020,129.67,N/A,130.23,130.77,128.89
12/31/2019,130.28,N/A,131.46,130.92,128.81
12/30/2019,131.56,N/A,135.14,132.11,131.18
12/29/2019,135.18,N/A,128.32,135.6,133.28
12/28/2019,128.3,N/A,127.54,128.44,127.67
12/27/2019,125.28,N/A,128.81,127.04,123.18
12/26/2019,125.83,N/A,124.8,126.73,125.31
12/25/2019,124.91,N/A,126.56,125.74,124.7
12/24/2019,126.56,N/A,128.09,128.17,125.79
12/23/2019,128.13,N/A,133.42,128.67,127.56
12/22/2019,133.6,N/A,127.46,134.92,132.2
12/21/2019,127.55,N/A,128.09,128.12,127.09
12/20/2019,127.94,N/A,127.16,128.79,127.4
12/19/2019,127.18,N/A,128.47,128.79,126.8
12/18/2019,128.2,N/A,123.9,133.9,127.28
12/17/2019,123.82,N/A,131.85,125.33,121.6
12/16/2019,131.73,N/A,141.45,132.96,131.37
12/15/2019,141.42,N/A,141.31,142.75,141.04
12/14/2019,141.31,N/A,144.62,142.14,140.3
12/13/2019,144.62,N/A,144.69,145.17,144.48
12/12/2019,144.72,N/A,141.9,145.43,144.37
12/11/2019,141.98,N/A,145.89,143.98,140
12/10/2019,145.9,N/A,147.79,146.56,145.2
12/09/2019,147.76,N/A,150.86,148.48,147
12/08/2019,151.03,N/A,148.46,151.75,150.31
12/07/2019,148.6,N/A,149.17,148.94,147.95
12/06/2019,149.28,N/A,148.32,149.55,148.29
12/05/2019,148.1,N/A,145.28,148.98,147.22
12/04/2019,145.41,N/A,145.21,146.6,144.64
12/03/2019,145.31,N/A,149.27,147.9,144.1
12/02/2019,148.78,N/A,150.59,149.84,148.65
12/01/2019,150.59,N/A,147.89,151.63,150.12
11/30/2019,148.38,N/A,154.07,151.93,146.85
11/29/2019,153.43,N/A,152.62,155.19,153.19
11/28/2019,152.32,N/A,152.5,152.9,150.64
11/27/2019,152.1,N/A,145.93,154.68,151.86
11/26/2019,146.35,N/A,149.28,148.46,144.75
11/25/2019,147.83,N/A,138.28,148.29,144.5
11/24/2019,138.52,N/A,150.98,142.58,136.95
11/23/2019,150.36,N/A,150.18,153.24,150.36
11/22/2019,150.1,N/A,162.39,150.38,146.6
11/21/2019,161.76,N/A,175.41,163.06,161.42
11/20/2019,175.39,N/A,176.36,175.91,174.3
11/19/2019,174.72,N/A,178.46,178.7,173.48
11/18/2019,178.1,N/A,183.33,178.7,177.34
11/17/2019,183.29,N/A,182.25,184.3,182.79
11/16/2019,182.45,N/A,180.96,183.2,182.34
11/15/2019,180.66,N/A,183.87,181.05,179.53
11/14/2019,182.53,N/A,187.65,185.49,181.75
11/13/2019,187.56,N/A,186.07,188.91,187.28
11/12/2019,185.97,N/A,185.8,187.14,185.7
11/11/2019,185.87,N/A,189.78,186.48,184.6
11/10/2019,189.31,N/A,184.09,190.17,188.98
11/09/2019,183.98,N/A,184.9,185.1,183.55
11/08/2019,184.72,N/A,187.96,185.07,183.59
11/07/2019,188.28,N/A,190.24,188.3,186.6
11/06/2019,189.28,N/A,189.68,192.27,189.24
11/05/2019,190.23,N/A,186.41,190.71,188.13
11/04/2019,186.14,N/A,181.53,187.02,185.02
11/03/2019,181.54,N/A,183.89,182,180.98
11/02/2019,183.25,N/A,183.16,183.57,183
11/01/2019,182.77,N/A,181.75,183.51,182.5
10/31/2019,182.21,N/A,184,182.71,181.4
10/30/2019,182.42,N/A,190.94,185.21,181.65
10/29/2019,190.94,N/A,184.52,191.58,188.56
10/28/2019,184.17,N/A,186.77,184.18,181.67
10/27/2019,186.1,N/A,178.96,188.91,183.65
10/26/2019,178.26,N/A,184.25,181.58,178.06
10/25/2019,191.42,N/A,161.03,192.54,181.5
10/24/2019,161.04,N/A,161.15,161.28,160.69
10/23/2019,161.07,N/A,171.18,162.61,160.38
10/22/2019,171.03,N/A,173.57,171.61,170.99
10/21/2019,173.98,N/A,174.32,174.51,173.49
10/20/2019,174.41,N/A,170.13,175.14,173.97
10/19/2019,170.4,N/A,172.01,171.93,169.57
10/18/2019,171.65,N/A,177.13,173.08,171.56
10/17/2019,177.11,N/A,173.81,177.47,176.49
10/16/2019,174.1,N/A,180.28,174.68,173.52
10/15/2019,179.72,N/A,186.09,181.08,179.53
10/14/2019,186.16,N/A,182.26,187.67,185.87
10/13/2019,182.42,N/A,182.04,182.85,180.65
10/12/2019,182.58,N/A,182.84,182.77,178.89
10/11/2019,182.68,N/A,190.2,183.76,180.6
10/10/2019,190.1,N/A,192.17,191.64,188.87
10/09/2019,191.75,N/A,180.64,193.68,191.34
10/08/2019,180.5,N/A,184.41,181.97,180.49
10/07/2019,184.08,N/A,169.93,184.51,179.73
10/06/2019,174.19,N/A,176.2,176.87,174.05
10/05/2019,175.33,N/A,175.7,176.87,174.62
10/04/2019,174.89,N/A,173.2,175.86,174.75
10/03/2019,173.16,N/A,179.43,174.77,172.27
10/02/2019,179.42,N/A,176.36,180.57,178.86
10/01/2019,176.66,N/A,181.13,177.41,174.69
09/30/2019,181.05,N/A,169.65,181.07,178
09/29/2019,168.75,N/A,173.05,169.9,168.3
09/28/2019,172.46,N/A,174.54,174.43,172.27
09/27/2019,174.36,N/A,163.89,174.44,172.67
09/26/2019,163.44,N/A,168.15,165.17,162.89
09/25/2019,167.27,N/A,172.41,169.14,166.9
09/24/2019,172.85,N/A,201.73,174.26,166.1
09/23/2019,201.54,N/A,209.18,202.97,200.02
09/22/2019,209.16,N/A,211.45,211.76,208.52
09/21/2019,211.03,N/A,219.38,215.64,209.74
09/20/2019,219.94,N/A,216.51,221.17,217.43
09/19/2019,218.62,N/A,208.43,221.27,217.28
09/18/2019,207.53,N/A,211.75,210.45,205.88
09/17/2019,210.9,N/A,198.12,212.23,207.69
09/16/2019,197.05,N/A,194.32,198.63,196.97
09/15/2019,194.3,N/A,187.59,194.34,189.09
09/14/2019,187.89,N/A,180.45,190.23,187.54
09/13/2019,180.92,N/A,180.29,181.41,180.36
09/12/2019,180.47,N/A,178.04,181.53,180.12
09/11/2019,177.71,N/A,180.17,178.95,177.48
09/10/2019,180.17,N/A,182.98,182.27,179.85
09/09/2019,182.47,N/A,180.04,184.76,176.25
09/08/2019,180.47,N/A,178.34,181.57,180.19
09/07/2019,178.59,N/A,169.26,179.36,177.76
09/06/2019,169.37,N/A,174.48,169.53,168.42
09/05/2019,173.92,N/A,174.3,174.2,173.08
09/04/2019,173.85,N/A,177.95,174.83,173.77
08/16/2019,184.48,N/A,184.09,188.03,179.35
08/15/2019,187.14,N/A,187.76,188.03,186.48
08/14/2019,187.24,N/A,206.88,189.3,186.62
08/13/2019,207.64,N/A,209.28,209.43,206.46
08/11/2019,214.65,N/A,206.43,215.04,205.64
08/10/2019,210.6,N/A,211.84,211.34,205.64
08/06/2019,229.83,N/A,230.94,237.47,226.8
08/05/2019,227.11,N/A,225.67,232.49,226.8
08/04/2019,225.02,N/A,221.14,226.77,220.75
08/03/2019,221.06,N/A,218.76,222.21,220.85
08/02/2019,222.65,N/A,215.53,223,215.52
08/01/2019,215.52,N/A,213.06,216.81,214.91
07/31/2019,212.82,N/A,210.83,217.55,211.41
07/30/2019,210.47,N/A,205.52,211.46,208.17
07/29/2019,207.15,N/A,213.23,210.46,207.09
07/28/2019,212.8,N/A,207.06,214.45,208.4
07/27/2019,206.56,N/A,221.43,207.05,205.81
07/26/2019,220.37,N/A,213.33,222.7,217.55
07/25/2019,213.45,N/A,221.29,217.67,212.07
07/24/2019,220.71,N/A,205.31,223.3,214.79
07/23/2019,203.95,N/A,215.29,211.86,202.3
07/22/2019,215.48,N/A,224.23,217.23,214.68
07/21/2019,224.61,N/A,227.77,227.47,223.53
07/20/2019,224.97,N/A,223.99,228.76,224.97
07/19/2019,220.51,N/A,221.8,222.67,219.8
07/18/2019,223.03,N/A,212.75,225.68,222.61
07/17/2019,211.42,N/A,199.84,213.86,206.7
07/16/2019,195.74,N/A,232.02,203.21,194.45
07/15/2019,229.37,N/A,217.61,234.41,228.39
07/14/2019,216.61,N/A,268.83,226.66,204.39
07/13/2019,268.79,N/A,273.27,269.62,267.68
07/12/2019,273.36,N/A,271.63,275.04,272.76
07/11/2019,270.66,N/A,286.73,274.28,267.17
07/10/2019,284.93,N/A,313.24,289.14,281.88
07/09/2019,311.81,N/A,312.83,312.09,306.63
07/08/2019,314.6,N/A,304.29,314.91,309.79
07/07/2019,304.03,N/A,288.59,306.91,301.6
07/06/2019,287,N/A,291.12,288.89,285.28
07/05/2019,290.92,N/A,284.74,292.7,286.83
07/04/2019,286.11,N/A,298.28,286.9,281.92
07/03/2019,298.59,N/A,296.58,301.56,297.45
07/02/2019,295.06,N/A,287.28,298.42,291.48
07/01/2019,288.81,N/A,299.15,297,286.69
06/30/2019,298.93,N/A,319.03,300.54,290.24
06/29/2019,319.77,N/A,305.61,323.21,318.26
06/28/2019,298.12,N/A,298.35,310.78,298.12
06/27/2019,301.22,N/A,337.45,306.81,295.3
06/26/2019,333.41,N/A,317.2,345.83,329.83
06/25/2019,316.38,N/A,312.02,319.68,315.99
06/24/2019,311.32,N/A,305.83,312.73,310.07
06/23/2019,306.04,N/A,314.91,308.51,297.9
06/22/2019,315.9,N/A,303.87,318.5,310.39
06/21/2019,305.06,N/A,281.58,305.34,292.09
06/20/2019,280.49,N/A,266.81,283.6,271.47
06/19/2019,268.12,N/A,265.47,268.72,267.66
06/18/2019,265.59,N/A,269.43,266.93,263.61
06/17/2019,271.52,N/A,270.83,273.26,270.37
06/16/2019,271.48,N/A,269.11,272.55,268
06/15/2019,269.53,N/A,264.63,269.81,265.93
06/14/2019,265.36,N/A,253.42,265.77,260.93
06/13/2019,253.92,N/A,258.81,256.54,252.01
06/12/2019,259.31,N/A,243.6,262.47,258.59
06/11/2019,243.97,N/A,244.96,244.81,242.57
06/10/2019,244.69,N/A,232.86,247.77,244.12
06/09/2019,233.53,N/A,239.42,234.64,227.38
06/08/2019,241.33,N/A,250.32,243.79,240.36
06/07/2019,248.46,N/A,246.3,250.51,248.37
06/06/2019,246.71,N/A,246.61,249.98,246.11
06/05/2019,246.42,N/A,240.85,246.94,244.6
06/04/2019,240.85,N/A,248.65,243.57,240.15
06/03/2019,248.55,N/A,267.03,250.28,241.88
06/02/2019,267.37,N/A,267.02,269.26,265
06/01/2019,267.59,N/A,270.84,268.43,263.73
05/31/2019,271.98,N/A,257.14,274.94,265.64
05/30/2019,256.64,N/A,270.95,258.77,253.83
05/29/2019,268.94,N/A,268.74,273.29,267.16
05/28/2019,268.28,N/A,272.69,271.16,266.98
05/27/2019,273.22,N/A,266.69,273.4,268.63
05/26/2019,264.37,N/A,249.71,269.27,264.11
05/25/2019,250.72,N/A,251.34,251.55,250.24
05/24/2019,250.48,N/A,241.99,251.08,247.9
05/23/2019,242.45,N/A,244.46,246.15,242.45
05/22/2019,243.03,N/A,254.98,245.09,241.84
05/21/2019,256.83,N/A,250.66,259.7,253.32
05/20/2019,249.79,N/A,247.78,254.94,248.89
05/19/2019,247.97,N/A,244.2,259.68,245.9
05/18/2019,244.84,N/A,239.82,248.46,232.85
05/17/2019,240.16,N/A,254.86,247.84,237.45
05/16/2019,253.77,N/A,271.82,267.8,252.72
05/15/2019,264,N/A,221.06,268.43,247.19
05/14/2019,221.17,N/A,203.41,222.93,217.32
05/13/2019,203.52,N/A,189.29,204.96,195.22
05/12/2019,189.45,N/A,193.1,190.69,185.69
05/11/2019,190.12,N/A,173.67,193.05,172.75
05/10/2019,176.68,N/A,171.49,177.43,172.75
05/09/2019,170.1,N/A,172.8,171.16,168.86
05/08/2019,172.17,N/A,169.24,173.28,170.26
05/07/2019,169.21,N/A,179.15,169.68,165.7
05/06/2019,179.05,N/A,161.85,181.39,172.97
05/05/2019,161.6,N/A,161.99,163.1,161.6
05/04/2019,164.05,N/A,157.39,165.57,160.05
05/03/2019,168.98,N/A,157.39,168.98,160.05
03/18/2019,137.63,N/A,139.11,141.87,136.86
03/17/2019,139.26,N/A,141.64,141.17,137.61
03/16/2019,140.33,N/A,134.9,143.95,136.75
03/15/2019,137.01,N/A,132.71,137.68,132.45
03/14/2019,132.61,N/A,132.08,134.82,130.48
03/13/2019,132.06,N/A,133.19,133.84,131.2
03/12/2019,133.8,N/A,132.99,134.93,129.14
03/11/2019,133.42,N/A,136.1,136.23,131.66
03/10/2019,135.72,N/A,137.52,137.75,134.53
03/09/2019,137.52,N/A,133.85,138.57,133.38
03/08/2019,133.85,N/A,136.93,139.45,131.66
